Country Name,Country Code,Series Name,Series Code,2020 [YR2020]
Samoa,WSM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,70.75471
Samoa,WSM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,98.58491
Samoa,WSM,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2598983
Samoa,WSM,Regulatory Quality: Estimate,RQ.EST,-0.2006688
Samoa,WSM,Regulatory Quality: Number of Sources,RQ.NO.SRC,4
Samoa,WSM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,43.75
Samoa,WSM,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,24.03846
Samoa,WSM,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,62.98077
Samoa,WSM,Regulatory Quality: Standard Error,RQ.STD.ERR,0.3140488
Samoa,WSM,Rule of Law: Estimate,RL.EST,0.8797514
Samoa,WSM,Rule of Law: Number of Sources,RL.NO.SRC,3
Samoa,WSM,Rule of Law: Percentile Rank,RL.PER.RNK,77.88461
Samoa,WSM,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,62.98077
Samoa,WSM,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,89.42308
Samoa,WSM,Rule of Law: Standard Error,RL.STD.ERR,0.3403987
Samoa,WSM,Voice and Accountability: Estimate,VA.EST,0.8120753
Samoa,WSM,Voice and Accountability: Number of Sources,VA.NO.SRC,3
Samoa,WSM,Voice and Accountability: Percentile Rank,VA.PER.RNK,71.49758
Samoa,WSM,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,60.38647
Samoa,WSM,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,87.92271
Samoa,WSM,Voice and Accountability: Standard Error,VA.STD.ERR,0.2158927
San Marino,SMR,Control of Corruption: Estimate,CC.EST,..
San Marino,SMR,Control of Corruption: Number of Sources,CC.NO.SRC,..
San Marino,SMR,Control of Corruption: Percentile Rank,CC.PER.RNK,..
San Marino,SMR,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,..
San Marino,SMR,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,..
San Marino,SMR,Control of Corruption: Standard Error,CC.STD.ERR,..
San Marino,SMR,Government Effectiveness: Estimate,GE.EST,..
San Marino,SMR,Government Effectiveness: Number of Sources,GE.NO.SRC,..
San Marino,SMR,Government Effectiveness: Percentile Rank,GE.PER.RNK,..
San Marino,SMR,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,..
San Marino,SMR,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,..
San Marino,SMR,Government Effectiveness: Standard Error,GE.STD.ERR,..
San Marino,SMR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.87713
San Marino,SMR,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,2
San Marino,SMR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,76.8868
San Marino,SMR,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,55.18868
San Marino,SMR,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,98.1132
San Marino,SMR,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3751135
San Marino,SMR,Regulatory Quality: Estimate,RQ.EST,..
San Marino,SMR,Regulatory Quality: Number of Sources,RQ.NO.SRC,..
San Marino,SMR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..
San Marino,SMR,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,..
San Marino,SMR,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,..
San Marino,SMR,Regulatory Quality: Standard Error,RQ.STD.ERR,..
San Marino,SMR,Rule of Law: Estimate,RL.EST,..
San Marino,SMR,Rule of Law: Number of Sources,RL.NO.SRC,..
San Marino,SMR,Rule of Law: Percentile Rank,RL.PER.RNK,..
San Marino,SMR,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,..
San Marino,SMR,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,..
San Marino,SMR,Rule of Law: Standard Error,RL.STD.ERR,..
San Marino,SMR,Voice and Accountability: Estimate,VA.EST,1.122467
San Marino,SMR,Voice and Accountability: Number of Sources,VA.NO.SRC,1
San Marino,SMR,Voice and Accountability: Percentile Rank,VA.PER.RNK,85.02415
San Marino,SMR,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,70.04831
San Marino,SMR,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,97.10145
San Marino,SMR,Voice and Accountability: Standard Error,VA.STD.ERR,0.2383245
Sao Tome and Principe,STP,Control of Corruption: Estimate,CC.EST,0.1639229
Sao Tome and Principe,STP,Control of Corruption: Number of Sources,CC.NO.SRC,9
Sao Tome and Principe,STP,Control of Corruption: Percentile Rank,CC.PER.RNK,61.05769
Sao Tome and Principe,STP,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,49.03846
Sao Tome and Principe,STP,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,66.82692
Sao Tome and Principe,STP,Control of Corruption: Standard Error,CC.STD.ERR,0.1784647
Sao Tome and Principe,STP,Government Effectiveness: Estimate,GE.EST,-0.6447411
Sao Tome and Principe,STP,Government Effectiveness: Number of Sources,GE.NO.SRC,7
Sao Tome and Principe,STP,Government Effectiveness: Percentile Rank,GE.PER.RNK,28.36539
Sao Tome and Principe,STP,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,12.5
Sao Tome and Principe,STP,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,41.82692
Sao Tome and Principe,STP,Government Effectiveness: Standard Error,GE.STD.ERR,0.23529
Sao Tome and Principe,STP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.4817928
Sao Tome and Principe,STP,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4
Sao Tome and Principe,STP,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,61.79245
Sao Tome and Principe,STP,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,48.58491
Sao Tome and Principe,STP,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,78.77358
Sao Tome and Principe,STP,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2539915
Sao Tome and Principe,STP,Regulatory Quality: Estimate,RQ.EST,-0.9014867
Sao Tome and Principe,STP,Regulatory Quality: Number of Sources,RQ.NO.SRC,6
Sao Tome and Principe,STP,Regulatory Quality: Percentile Rank,RQ.PER.RNK,16.82692
Sao Tome and Principe,STP,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,9.134615
Sao Tome and Principe,STP,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,33.65385
Sao Tome and Principe,STP,Regulatory Quality: Standard Error,RQ.STD.ERR,0.2301316
Sao Tome and Principe,STP,Rule of Law: Estimate,RL.EST,-0.6857361
Sao Tome and Principe,STP,Rule of Law: Number of Sources,RL.NO.SRC,8
Sao Tome and Principe,STP,Rule of Law: Percentile Rank,RL.PER.RNK,26.44231
Sao Tome and Principe,STP,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,17.78846
Sao Tome and Principe,STP,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,35.57692
Sao Tome and Principe,STP,Rule of Law: Standard Error,RL.STD.ERR,0.1558875
Sao Tome and Principe,STP,Voice and Accountability: Estimate,VA.EST,0.3490323
Sao Tome and Principe,STP,Voice and Accountability: Number of Sources,VA.NO.SRC,8
Sao Tome and Principe,STP,Voice and Accountability: Percentile Rank,VA.PER.RNK,57.48792
Sao Tome and Principe,STP,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,52.17391
Sao Tome and Principe,STP,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,65.21739
Sao Tome and Principe,STP,Voice and Accountability: Standard Error,VA.STD.ERR,0.1477483
Saudi Arabia,SAU,Control of Corruption: Estimate,CC.EST,0.2689767
Saudi Arabia,SAU,Control of Corruption: Number of Sources,CC.NO.SRC,7
Saudi Arabia,SAU,Control of Corruption: Percentile Rank,CC.PER.RNK,62.98077
Saudi Arabia,SAU,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,55.28846
Saudi Arabia,SAU,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,69.23077
Saudi Arabia,SAU,Control of Corruption: Standard Error,CC.STD.ERR,0.1725323
Saudi Arabia,SAU,Government Effectiveness: Estimate,GE.EST,0.1460869
Saudi Arabia,SAU,Government Effectiveness: Number of Sources,GE.NO.SRC,7
Saudi Arabia,SAU,Government Effectiveness: Percentile Rank,GE.PER.RNK,58.65385
Saudi Arabia,SAU,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,41.82692
Saudi Arabia,SAU,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,71.15385
Saudi Arabia,SAU,Government Effectiveness: Standard Error,GE.STD.ERR,0.2393164
Saudi Arabia,SAU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.6610959
Saudi Arabia,SAU,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,7
Saudi Arabia,SAU,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,22.64151
Saudi Arabia,SAU,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,13.67924
Saudi Arabia,SAU,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,36.79245
Saudi Arabia,SAU,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2198687
Saudi Arabia,SAU,Regulatory Quality: Estimate,RQ.EST,0.2643954
Saudi Arabia,SAU,Regulatory Quality: Number of Sources,RQ.NO.SRC,7
Saudi Arabia,SAU,Regulatory Quality: Percentile Rank,RQ.PER.RNK,61.53846
Saudi Arabia,SAU,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,49.03846
Saudi Arabia,SAU,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,73.07692
Saudi Arabia,SAU,Regulatory Quality: Standard Error,RQ.STD.ERR,0.2256119
Saudi Arabia,SAU,Rule of Law: Estimate,RL.EST,0.2406326
Saudi Arabia,SAU,Rule of Law: Number of Sources,RL.NO.SRC,9
Saudi Arabia,SAU,Rule of Law: Percentile Rank,RL.PER.RNK,60.09615
Saudi Arabia,SAU,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,53.84615
Saudi Arabia,SAU,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,67.30769
Saudi Arabia,SAU,Rule of Law: Standard Error,RL.STD.ERR,0.1654018
Saudi Arabia,SAU,Voice and Accountability: Estimate,VA.EST,-1.610713
Saudi Arabia,SAU,Voice and Accountability: Number of Sources,VA.NO.SRC,9
Saudi Arabia,SAU,Voice and Accountability: Percentile Rank,VA.PER.RNK,5.31401
Saudi Arabia,SAU,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,2.415459
Saudi Arabia,SAU,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,11.11111
Saudi Arabia,SAU,Voice and Accountability: Standard Error,VA.STD.ERR,0.132898
Senegal,SEN,Control of Corruption: Estimate,CC.EST,0.0303711
Senegal,SEN,Control of Corruption: Number of Sources,CC.NO.SRC,14
Senegal,SEN,Control of Corruption: Percentile Rank,CC.PER.RNK,57.21154
Senegal,SEN,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,46.63462
Senegal,SEN,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,62.5
Senegal,SEN,Control of Corruption: Standard Error,CC.STD.ERR,0.1373277
Senegal,SEN,Government Effectiveness: Estimate,GE.EST,0.0108911
Senegal,SEN,Government Effectiveness: Number of Sources,GE.NO.SRC,11
Senegal,SEN,Government Effectiveness: Percentile Rank,GE.PER.RNK,53.84615
Senegal,SEN,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,40.86538
Senegal,SEN,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,63.94231
Senegal,SEN,Government Effectiveness: Standard Error,GE.STD.ERR,0.1986486
Senegal,SEN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.0207329
Senegal,SEN,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6
Senegal,SEN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,46.69811
Senegal,SEN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,32.54717
Senegal,SEN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,57.07547
Senegal,SEN,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2382714
Senegal,SEN,Regulatory Quality: Estimate,RQ.EST,-0.2078334
Senegal,SEN,Regulatory Quality: Number of Sources,RQ.NO.SRC,10
Senegal,SEN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,42.78846
Senegal,SEN,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,33.65385
Senegal,SEN,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,56.25
Senegal,SEN,Regulatory Quality: Standard Error,RQ.STD.ERR,0.1818842
Senegal,SEN,Rule of Law: Estimate,RL.EST,-0.2755702
Senegal,SEN,Rule of Law: Number of Sources,RL.NO.SRC,14
Senegal,SEN,Rule of Law: Percentile Rank,RL.PER.RNK,44.23077
Senegal,SEN,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,33.17308
Senegal,SEN,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,52.88462
Senegal,SEN,Rule of Law: Standard Error,RL.STD.ERR,0.1389263
Senegal,SEN,Voice and Accountability: Estimate,VA.EST,0.2446147
Senegal,SEN,Voice and Accountability: Number of Sources,VA.NO.SRC,13
Senegal,SEN,Voice and Accountability: Percentile Rank,VA.PER.RNK,55.55556
Senegal,SEN,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,49.27536
Senegal,SEN,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,59.90338
Senegal,SEN,Voice and Accountability: Standard Error,VA.STD.ERR,0.1205337
Serbia,SRB,Control of Corruption: Estimate,CC.EST,-0.4258816
Serbia,SRB,Control of Corruption: Number of Sources,CC.NO.SRC,10
Serbia,SRB,Control of Corruption: Percentile Rank,CC.PER.RNK,37.5
Serbia,SRB,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,26.92308
Serbia,SRB,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,47.11538
Serbia,SRB,Control of Corruption: Standard Error,CC.STD.ERR,0.1452865
Serbia,SRB,Government Effectiveness: Estimate,GE.EST,0.0324048
Serbia,SRB,Government Effectiveness: Number of Sources,GE.NO.SRC,7
Serbia,SRB,Government Effectiveness: Percentile Rank,GE.PER.RNK,54.32692
Serbia,SRB,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,38.94231
Serbia,SRB,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,67.78846
Serbia,SRB,Government Effectiveness: Standard Error,GE.STD.ERR,0.2360006
Serbia,SRB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.0928664
Serbia,SRB,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6
Serbia,SRB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,43.86792
Serbia,SRB,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,28.30189
Serbia,SRB,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,56.13208
Serbia,SRB,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2382714
Serbia,SRB,Regulatory Quality: Estimate,RQ.EST,0.1202637
Serbia,SRB,Regulatory Quality: Number of Sources,RQ.NO.SRC,8
Serbia,SRB,Regulatory Quality: Percentile Rank,RQ.PER.RNK,57.21154
Serbia,SRB,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,42.30769
Serbia,SRB,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,65.86539
Serbia,SRB,Regulatory Quality: Standard Error,RQ.STD.ERR,0.200558
Serbia,SRB,Rule of Law: Estimate,RL.EST,-0.184858
Serbia,SRB,Rule of Law: Number of Sources,RL.NO.SRC,11
Serbia,SRB,Rule of Law: Percentile Rank,RL.PER.RNK,47.59615
Serbia,SRB,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,37.01923
Serbia,SRB,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,54.80769
Serbia,SRB,Rule of Law: Standard Error,RL.STD.ERR,0.1402936
Serbia,SRB,Voice and Accountability: Estimate,VA.EST,-0.1175094
Serbia,SRB,Voice and Accountability: Number of Sources,VA.NO.SRC,10
Serbia,SRB,Voice and Accountability: Percentile Rank,VA.PER.RNK,40.57971
Serbia,SRB,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,36.71498
Serbia,SRB,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,51.20773
Serbia,SRB,Voice and Accountability: Standard Error,VA.STD.ERR,0.1249173
Seychelles,SYC,Control of Corruption: Estimate,CC.EST,1.230001
Seychelles,SYC,Control of Corruption: Number of Sources,CC.NO.SRC,7
Seychelles,SYC,Control of Corruption: Percentile Rank,CC.PER.RNK,86.05769
Seychelles,SYC,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,80.76923
Seychelles,SYC,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,90.86539
Seychelles,SYC,Control of Corruption: Standard Error,CC.STD.ERR,0.1862814
Seychelles,SYC,Government Effectiveness: Estimate,GE.EST,0.5116493
Seychelles,SYC,Government Effectiveness: Number of Sources,GE.NO.SRC,6
Seychelles,SYC,Government Effectiveness: Percentile Rank,GE.PER.RNK,70.67308
Seychelles,SYC,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,57.21154
Seychelles,SYC,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,77.88461
Seychelles,SYC,Government Effectiveness: Standard Error,GE.STD.ERR,0.2356583
Seychelles,SYC,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.7166618
Seychelles,SYC,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4
Seychelles,SYC,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,70.75471
Seychelles,SYC,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,56.13208
Seychelles,SYC,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,91.03773
Seychelles,SYC,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2539915
Seychelles,SYC,Regulatory Quality: Estimate,RQ.EST,-0.1309807
Seychelles,SYC,Regulatory Quality: Number of Sources,RQ.NO.SRC,6
Seychelles,SYC,Regulatory Quality: Percentile Rank,RQ.PER.RNK,48.07692
Seychelles,SYC,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,33.65385
Seychelles,SYC,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,60.57692
Seychelles,SYC,Regulatory Quality: Standard Error,RQ.STD.ERR,0.2301316
Seychelles,SYC,Rule of Law: Estimate,RL.EST,0.2092119
Seychelles,SYC,Rule of Law: Number of Sources,RL.NO.SRC,8
Seychelles,SYC,Rule of Law: Percentile Rank,RL.PER.RNK,58.65385
Seychelles,SYC,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,52.88462
Seychelles,SYC,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,66.34615
Seychelles,SYC,Rule of Law: Standard Error,RL.STD.ERR,0.1568153
Seychelles,SYC,Voice and Accountability: Estimate,VA.EST,0.4450338
Seychelles,SYC,Voice and Accountability: Number of Sources,VA.NO.SRC,7
Seychelles,SYC,Voice and Accountability: Percentile Rank,VA.PER.RNK,60.38647
Seychelles,SYC,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,53.62319
Seychelles,SYC,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,69.08212
Seychelles,SYC,Voice and Accountability: Standard Error,VA.STD.ERR,0.1463881
Sierra Leone,SLE,Control of Corruption: Estimate,CC.EST,-0.3603601
Sierra Leone,SLE,Control of Corruption: Number of Sources,CC.NO.SRC,13
Sierra Leone,SLE,Control of Corruption: Percentile Rank,CC.PER.RNK,41.34615
Sierra Leone,SLE,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,29.32692
Sierra Leone,SLE,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,49.03846
Sierra Leone,SLE,Control of Corruption: Standard Error,CC.STD.ERR,0.1406363
Sierra Leone,SLE,Government Effectiveness: Estimate,GE.EST,-1.016485
Sierra Leone,SLE,Government Effectiveness: Number of Sources,GE.NO.SRC,10
Sierra Leone,SLE,Government Effectiveness: Percentile Rank,GE.PER.RNK,13.46154
Sierra Leone,SLE,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,9.134615
Sierra Leone,SLE,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,25.96154
Sierra Leone,SLE,Government Effectiveness: Standard Error,GE.STD.ERR,0.208774
Sierra Leone,SLE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.2436621
Sierra Leone,SLE,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6
Sierra Leone,SLE,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,39.62264
Sierra Leone,SLE,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,23.58491
Sierra Leone,SLE,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,51.88679
Sierra Leone,SLE,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2382714
Sierra Leone,SLE,Regulatory Quality: Estimate,RQ.EST,-0.8576535
Sierra Leone,SLE,Regulatory Quality: Number of Sources,RQ.NO.SRC,9
Sierra Leone,SLE,Regulatory Quality: Percentile Rank,RQ.PER.RNK,18.26923
Sierra Leone,SLE,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,10.57692
Sierra Leone,SLE,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,32.69231
Sierra Leone,SLE,Regulatory Quality: Standard Error,RQ.STD.ERR,0.1839232
Sierra Leone,SLE,Rule of Law: Estimate,RL.EST,-0.7564426
Sierra Leone,SLE,Rule of Law: Number of Sources,RL.NO.SRC,13
Sierra Leone,SLE,Rule of Law: Percentile Rank,RL.PER.RNK,23.55769
Sierra Leone,SLE,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,16.34615
Sierra Leone,SLE,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,33.17308
Sierra Leone,SLE,Rule of Law: Standard Error,RL.STD.ERR,0.1420738
Sierra Leone,SLE,Voice and Accountability: Estimate,VA.EST,-0.0909128
Sierra Leone,SLE,Voice and Accountability: Number of Sources,VA.NO.SRC,13
Sierra Leone,SLE,Voice and Accountability: Percentile Rank,VA.PER.RNK,41.54589
Sierra Leone,SLE,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,36.71498
Sierra Leone,SLE,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,52.17391
Sierra Leone,SLE,Voice and Accountability: Standard Error,VA.STD.ERR,0.1205337
Singapore,SGP,Control of Corruption: Estimate,CC.EST,2.151986
Singapore,SGP,Control of Corruption: Number of Sources,CC.NO.SRC,10
Singapore,SGP,Control of Corruption: Percentile Rank,CC.PER.RNK,99.03846
Singapore,SGP,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,95.19231
Singapore,SGP,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,100
